,省份,日期,住院人数
8500,河北,2020-03-02,7
8501,河北,2020-03-03,6
8502,河北,2020-03-04,5
8503,河北,2020-03-05,3
8504,河北,2020-03-07,2
8505,甘肃,2020-01-27,1
8506,甘肃,2020-01-29,2
8507,甘肃,2020-01-31,3
8508,甘肃,2020-02-02,8
8509,甘肃,2020-02-03,10
8510,甘肃,2020-02-06,9
8511,甘肃,2020-02-08,11
8512,甘肃,2020-02-11,10
8513,甘肃,2020-02-12,6
8514,甘肃,2020-02-14,3
8515,甘肃,2020-02-17,1
8516,甘肃,2020-02-19,0
8517,新疆,2020-01-27,1
8518,新疆,2020-02-11,0
8519,新疆,2020-02-14,1
8520,新疆,2020-02-15,2
8521,新疆,2020-03-04,1
8522,新疆,2020-03-07,0
8523,宁夏,2020-01-27,2
8524,宁夏,2020-01-28,3
8525,宁夏,2020-01-29,5
8526,宁夏,2020-01-31,6
8527,宁夏,2020-02-01,7
8528,宁夏,2020-02-05,8
8529,宁夏,2020-02-06,9
8530,宁夏,2020-02-08,6
8531,宁夏,2020-02-09,9
8532,宁夏,2020-02-10,11
8533,宁夏,2020-02-11,13
8534,宁夏,2020-02-12,16
8535,宁夏,2020-02-13,19
8536,宁夏,2020-02-14,21
8537,宁夏,2020-02-18,19
8538,宁夏,2020-02-21,16
8539,宁夏,2020-02-23,9
8540,宁夏,2020-02-24,8
8541,宁夏,2020-02-25,6
8542,宁夏,2020-02-26,3
8543,宁夏,2020-02-27,2
8544,宁夏,2020-02-29,1
8545,宁夏,2020-03-11,0
8546,上海,2020-01-27,3
8547,上海,2020-01-29,5
8548,上海,2020-02-01,7
8549,上海,2020-02-03,11
8550,上海,2020-02-04,12
8551,上海,2020-02-05,14
8552,上海,2020-02-06,15
8553,上海,2020-02-07,16
8554,上海,2020-02-08,15
8555,上海,2020-02-12,15
8556,上海,2020-02-14,14
8557,上海,2020-02-17,12
8558,上海,2020-02-19,10
8559,上海,2020-02-20,9
8560,上海,2020-02-21,8
8561,上海,2020-02-22,5
8562,上海,2020-02-23,3
8563,上海,2020-02-29,2
8564,上海,2020-03-05,1
8565,江西,2020-01-27,1
8566,江西,2020-01-29,3
8567,江西,2020-01-30,4
8568,江西,2020-02-01,8
8569,江西,2020-02-04,9
8570,江西,2020-02-06,10
8571,江西,2020-02-07,11
8572,江西,2020-02-08,10
8573,江西,2020-02-09,11
8574,江西,2020-02-10,13
8575,江西,2020-02-11,17
8576,江西,2020-02-12,16
8577,江西,2020-02-14,15
8578,江西,2020-02-19,14
8579,江西,2020-02-22,12
8580,江西,2020-02-24,8
8581,江西,2020-02-26,7
8582,江西,2020-02-27,6
8583,江西,2020-03-01,3
8584,江西,2020-03-03,0
8585,山东,2020-01-27,2
8586,山东,2020-01-28,8
8587,山东,2020-01-30,9
8588,山东,2020-01-31,11
8589,山东,2020-02-01,14
8590,山东,2020-02-02,15
8591,山东,2020-02-03,16
8592,山东,2020-02-04,17
8593,山东,2020-02-06,19
8594,山东,2020-02-08,21
8595,山东,2020-02-09,20
8596,山东,2020-02-10,22
8597,山东,2020-02-11,20
8598,山东,2020-02-12,19
8599,山东,2020-02-14,20
8600,山东,2020-02-17,17
8601,山东,2020-02-19,14
8602,山东,2020-02-20,13
8603,山东,2020-02-21,10
8604,山东,2020-02-22,9
8605,山东,2020-02-23,6
8606,山东,2020-02-24,5
8607,山东,2020-02-25,4
8608,山东,2020-02-26,2
8609,山东,2020-03-02,1
8610,山东,2020-03-07,0
8611,上海,2020-01-27,5
8612,上海,2020-01-30,6
8613,上海,2020-02-01,7
8614,上海,2020-02-03,8
8615,上海,2020-02-04,9
8616,上海,2020-02-05,10
8617,上海,2020-02-06,11
8618,上海,2020-02-08,10
8619,上海,2020-02-09,9
8620,上海,2020-02-10,8
8621,上海,2020-02-11,9
8622,上海,2020-02-12,10
8623,上海,2020-02-15,7
8624,上海,2020-02-16,6
8625,上海,2020-02-17,5
8626,上海,2020-02-20,3
8627,上海,2020-02-22,2
8628,上海,2020-02-23,1
8629,上海,2020-02-25,0
8630,内蒙古,2020-01-28,1
8631,内蒙古,2020-01-29,2
8632,内蒙古,2020-01-31,3
8633,内蒙古,2020-02-04,4
8634,内蒙古,2020-02-08,6
8635,内蒙古,2020-02-14,8
8636,内蒙古,2020-02-21,5
8637,内蒙古,2020-02-23,2
8638,内蒙古,2020-02-29,1
8639,内蒙古,2020-03-02,0
8640,四川,2020-01-28,2
8641,四川,2020-01-29,4
8642,四川,2020-01-30,5
8643,四川,2020-01-31,8
8644,四川,2020-02-02,12
8645,四川,2020-02-04,15
8646,四川,2020-02-05,19
8647,四川,2020-02-06,20
8648,四川,2020-02-07,20
8649,四川,2020-02-09,21
8650,四川,2020-02-13,23
8651,四川,2020-02-16,21
8652,四川,2020-02-20,14
8653,四川,2020-02-26,13
8654,四川,2020-02-28,12
8655,四川,2020-03-02,8
8656,四川,2020-03-03,6
8657,四川,2020-03-07,5
8658,四川,2020-03-08,4
8659,四川,2020-03-10,3
8660,四川,2020-03-14,0
8661,海南,2020-01-28,1
8662,海南,2020-02-04,2
8663,海南,2020-02-05,3
8664,海南,2020-02-12,2
8665,海南,2020-02-15,1
8666,海南,2020-03-05,0
8667,四川,2020-01-28,1
8668,四川,2020-01-29,2
8669,四川,2020-02-01,5
8670,四川,2020-02-03,6
8671,四川,2020-02-09,5
8672,四川,2020-02-14,4
8673,四川,2020-02-16,3
8674,四川,2020-02-18,2
8675,四川,2020-02-21,1
8676,四川,2020-02-23,0
8677,广东,2020-01-28,1
8678,广东,2020-02-06,2
8679,广东,2020-02-07,3
8680,广东,2020-02-16,4
8681,广东,2020-02-26,2
8682,广东,2020-04-09,3
8683,内蒙古,2020-01-28,2
8684,内蒙古,2020-02-02,4
8685,内蒙古,2020-02-04,5
8686,内蒙古,2020-02-06,7
8687,内蒙古,2020-02-19,6
8688,内蒙古,2020-02-20,5
8689,内蒙古,2020-02-28,3
8690,内蒙古,2020-03-04,2
8691,内蒙古,2020-03-05,1
8692,内蒙古,2020-03-16,0
8693,黑龙江,2020-01-28,1
8694,黑龙江,2020-01-30,2
8695,黑龙江,2020-01-31,4
8696,黑龙江,2020-02-02,6
8697,黑龙江,2020-02-03,9
8698,黑龙江,2020-02-04,12
8699,黑龙江,2020-02-05,21
8700,黑龙江,2020-02-06,29
8701,黑龙江,2020-02-07,31
8702,黑龙江,2020-02-08,34
8703,黑龙江,2020-02-09,33
8704,黑龙江,2020-02-10,37
8705,黑龙江,2020-02-11,42
8706,黑龙江,2020-02-12,43
8707,黑龙江,2020-02-14,44
8708,黑龙江,2020-02-15,45
8709,黑龙江,2020-02-16,44
8710,黑龙江,2020-02-18,43
8711,黑龙江,2020-02-21,41
8712,黑龙江,2020-02-22,32
8713,黑龙江,2020-02-23,28
8714,黑龙江,2020-02-24,26
8715,黑龙江,2020-02-25,24
8716,黑龙江,2020-02-26,19
8717,黑龙江,2020-02-27,17
8718,黑龙江,2020-02-28,16
8719,黑龙江,2020-02-29,15
8720,黑龙江,2020-03-01,14
8721,黑龙江,2020-03-02,11
8722,黑龙江,2020-03-03,7
8723,黑龙江,2020-03-04,6
8724,黑龙江,2020-03-06,5
8725,黑龙江,2020-03-09,3
8726,黑龙江,2020-03-11,2
8727,黑龙江,2020-03-12,1
8728,黑龙江,2020-03-14,0
8729,辽宁,2020-01-28,4
8730,辽宁,2020-01-31,7
8731,辽宁,2020-02-06,6
8732,辽宁,2020-02-07,7
8733,辽宁,2020-02-08,9
8734,辽宁,2020-02-09,10
8735,辽宁,2020-02-11,11
8736,辽宁,2020-02-14,6
8737,辽宁,2020-02-15,5
8738,辽宁,2020-02-20,4
8739,辽宁,2020-02-22,3
8740,辽宁,2020-02-25,1
8741,辽宁,2020-03-03,0
8742,福建,2020-01-28,1
8743,福建,2020-02-03,2
8744,福建,2020-02-06,4
8745,福建,2020-02-07,5
8746,福建,2020-02-08,6
8747,福建,2020-02-10,5
8748,福建,2020-02-20,4
8749,福建,2020-02-21,3
8750,福建,2020-02-22,2
8751,福建,2020-02-24,1
8752,福建,2020-02-26,0
8753,广东,2020-01-28,2
8754,广东,2020-01-29,3
8755,广东,2020-02-02,4
8756,广东,2020-02-03,5
8757,广东,2020-02-04,6
8758,广东,2020-02-07,5
8759,广东,2020-02-08,8
8760,广东,2020-02-09,9
8761,广东,2020-02-10,10
8762,广东,2020-02-11,12
8763,广东,2020-02-12,11
8764,广东,2020-02-14,10
8765,广东,2020-02-16,11
8766,广东,2020-02-18,8
8767,广东,2020-02-28,7
8768,广东,2020-03-01,4
8769,广东,2020-03-04,3
8770,广东,2020-03-06,0
8771,北京,2020-01-28,1
8772,北京,2020-02-02,3
8773,北京,2020-06-15,5
8774,甘肃,2020-01-28,1
8775,甘肃,2020-02-07,2
8776,甘肃,2020-02-08,4
8777,甘肃,2020-02-09,7
8778,甘肃,2020-02-10,8
8779,甘肃,2020-02-12,7
8780,甘肃,2020-02-13,8
8781,甘肃,2020-02-17,6
8782,甘肃,2020-02-19,5
8783,甘肃,2020-02-20,3
8784,甘肃,2020-03-01,1
8785,甘肃,2020-03-04,0
8786,河南,2020-01-28,1
8787,河南,2020-01-30,3
8788,河南,2020-02-03,4
8789,河南,2020-02-05,5
8790,河南,2020-02-07,7
8791,河南,2020-02-08,9
8792,河南,2020-02-09,10
8793,河南,2020-02-10,10
8794,河南,2020-02-11,12
8795,河南,2020-02-14,16
8796,河南,2020-02-15,15
8797,河南,2020-02-18,12
8798,云南,2020-01-28,1
8799,云南,2020-01-29,3
8800,云南,2020-01-30,4
8801,云南,2020-02-15,3
8802,云南,2020-02-18,1
8803,云南,2020-02-21,0
8804,海南,2020-01-28,1
8805,海南,2020-02-08,0
8806,吉林,2020-01-28,1
8807,吉林,2020-02-06,2
8808,吉林,2020-02-08,4
8809,吉林,2020-02-13,3
8810,吉林,2020-02-17,2
8811,吉林,2020-02-19,3
8812,吉林,2020-02-23,4
8813,吉林,2020-02-28,3
8814,吉林,2020-03-06,1
8815,吉林,2020-03-15,0
8816,重庆,2020-01-28,1
8817,重庆,2020-01-29,2
8818,重庆,2020-01-30,5
8819,重庆,2020-01-31,7
8820,重庆,2020-02-01,9
8821,重庆,2020-02-03,13
8822,重庆,2020-02-04,16
8823,重庆,2020-02-05,17
8824,重庆,2020-02-06,19
8825,重庆,2020-02-08,19
8826,重庆,2020-02-13,17
8827,重庆,2020-02-14,15
8828,重庆,2020-02-15,13
8829,重庆,2020-02-16,8
8830,重庆,2020-02-18,6
8831,重庆,2020-02-22,5
8832,重庆,2020-02-23,4
8833,重庆,2020-02-27,3
8834,重庆,2020-03-01,2
8835,重庆,2020-03-07,1
8836,重庆,2020-03-09,0
8837,河北,2020-01-28,1
8838,河北,2020-01-29,6
8839,河北,2020-01-31,8
8840,河北,2020-02-01,9
8841,河北,2020-02-04,10
8842,河北,2020-02-05,12
8843,河北,2020-02-06,12
8844,河北,2020-02-07,13
8845,河北,2020-02-09,15
8846,河北,2020-02-10,19
8847,河北,2020-02-12,22
8848,河北,2020-02-13,27
8849,河北,2020-02-14,26
8850,河北,2020-02-15,25
8851,河北,2020-02-18,19
8852,河北,2020-02-19,10
8853,河北,2020-02-21,9
8854,河北,2020-02-22,8
8855,河北,2020-02-23,6
8856,河北,2020-02-24,2
8857,河北,2020-02-25,3
8858,河北,2020-02-26,8
8859,河北,2020-02-27,8
8860,河北,2020-03-01,6
8861,河北,2020-03-03,4
8862,河北,2020-03-05,3
8863,河北,2020-03-12,0
8864,河北,2020-06-20,2
8865,贵州,2020-01-29,1
8866,贵州,2020-01-31,3
8867,贵州,2020-02-01,4
8868,贵州,2020-02-03,8
8869,贵州,2020-02-04,11
8870,贵州,2020-02-05,13
8871,贵州,2020-02-07,21
8872,贵州,2020-02-11,20
8873,贵州,2020-02-13,19
8874,贵州,2020-02-14,18
8875,贵州,2020-02-15,17
8876,贵州,2020-02-16,16
8877,贵州,2020-02-17,13
8878,贵州,2020-02-21,10
8879,贵州,2020-02-23,9
8880,贵州,2020-02-25,8
8881,贵州,2020-03-01,7
8882,贵州,2020-03-07,6
8883,贵州,2020-03-08,4
8884,贵州,2020-03-09,3
8885,贵州,2020-03-10,2
8886,贵州,2020-03-12,0
8887,黑龙江,2020-01-29,1
8888,黑龙江,2020-01-30,2
8889,黑龙江,2020-02-16,1
8890,黑龙江,2020-02-19,0
8891,黑龙江,2020-03-10,1
8892,黑龙江,2020-03-23,0
8893,上海,2020-01-29,3
8894,上海,2020-02-04,4
8895,上海,2020-02-05,5
8896,上海,2020-02-06,7
8897,上海,2020-02-07,6
8898,上海,2020-02-11,8
8899,上海,2020-02-18,6
8900,上海,2020-02-22,4
8901,上海,2020-02-24,2
8902,上海,2020-02-26,1
8903,上海,2020-03-03,0
8904,广西,2020-01-29,1
8905,广西,2020-02-01,3
8906,广西,2020-02-02,4
8907,广西,2020-02-20,3
8908,广西,2020-02-21,2
8909,广西,2020-02-25,0
8910,黑龙江,2020-01-29,1
8911,黑龙江,2020-02-03,2
8912,黑龙江,2020-02-07,3
8913,黑龙江,2020-02-08,4
8914,黑龙江,2020-02-09,4
8915,黑龙江,2020-02-14,3
8916,黑龙江,2020-02-22,1
8917,黑龙江,2020-03-14,0
8918,北京,2020-01-29,1
8919,北京,2020-02-02,3
8920,北京,2020-02-04,4
8921,北京,2020-02-05,5
8922,北京,2020-02-06,7
8923,广东,2020-01-29,1
8924,广东,2020-01-31,3
8925,广东,2020-02-02,4
8926,广东,2020-02-03,6
8927,广东,2020-02-04,7
8928,广东,2020-02-05,9
8929,广东,2020-02-06,10
8930,广东,2020-02-07,13
8931,广东,2020-02-08,16
8932,广东,2020-02-09,18
8933,广东,2020-02-10,18
8934,广东,2020-02-11,19
8935,广东,2020-02-12,20
8936,广东,2020-02-14,19
8937,广东,2020-02-15,20
8938,广东,2020-02-17,17
8939,广东,2020-02-18,15
8940,广东,2020-02-19,14
8941,广东,2020-02-25,13
8942,广东,2020-02-26,12
8943,广东,2020-03-03,5
8944,广东,2020-03-08,0
8945,上海,2020-01-29,1
8946,上海,2020-02-04,2
8947,上海,2020-02-10,3
8948,上海,2020-02-13,2
8949,上海,2020-02-14,1
8950,上海,2020-02-25,0
8951,上海,2020-02-26,1
8952,上海,2020-03-05,0
8953,西藏,2020-01-29,1
8954,西藏,2020-02-11,0
8955,宁夏,2020-01-29,1
8956,宁夏,2020-02-10,0
8957,贵州,2020-01-29,1
8958,贵州,2020-01-31,2
8959,贵州,2020-02-01,4
8960,贵州,2020-02-04,5
8961,贵州,2020-02-08,6
8962,贵州,2020-02-09,8
8963,贵州,2020-02-10,10
8964,贵州,2020-02-11,9
8965,贵州,2020-02-12,8
8966,贵州,2020-02-14,7
8967,贵州,2020-02-16,6
8968,贵州,2020-02-20,5
8969,贵州,2020-02-21,2
8970,贵州,2020-02-23,1
8971,贵州,2020-02-24,0
8972,广西,2020-01-29,1
8973,广西,2020-02-01,2
8974,广西,2020-02-03,3
8975,广西,2020-02-04,4
8976,广西,2020-02-05,7
8977,广西,2020-02-07,8
8978,广西,2020-02-14,7
8979,广西,2020-02-20,2
8980,广西,2020-02-23,1
8981,广西,2020-03-02,0
8982,上海,2020-01-29,1
8983,上海,2020-01-30,3
8984,上海,2020-02-01,7
8985,上海,2020-02-04,9
8986,上海,2020-02-05,10
8987,上海,2020-02-07,13
8988,上海,2020-02-08,14
8989,上海,2020-02-11,13
8990,上海,2020-02-15,12
8991,上海,2020-02-17,9
8992,上海,2020-02-18,8
8993,上海,2020-02-19,7
8994,上海,2020-02-22,5
8995,上海,2020-02-23,4
8996,上海,2020-02-24,3
8997,上海,2020-02-29,2
8998,上海,2020-03-06,1
8999,上海,2020-03-07,0
9000,重庆,2020-01-29,1
9001,重庆,2020-02-15,0
9002,吉林,2020-01-29,2
9003,吉林,2020-02-03,3
9004,吉林,2020-02-05,4
9005,吉林,2020-02-06,5
9006,吉林,2020-02-09,3
9007,吉林,2020-02-18,1
9008,吉林,2020-02-24,0
9009,陕西,2020-01-29,1
9010,陕西,2020-02-05,2
9011,陕西,2020-02-07,3
9012,陕西,2020-02-10,2
9013,陕西,2020-02-21,0
9014,湖南,2020-01-29,1
9015,湖南,2020-01-31,2
9016,湖南,2020-02-01,3
9017,湖南,2020-02-05,1
9018,湖南,2020-02-06,3
9019,湖南,2020-02-10,2
9020,湖南,2020-02-15,1
9021,湖南,2020-02-17,0
9022,贵州,2020-01-29,1
9023,贵州,2020-01-31,4
9024,贵州,2020-02-01,5
9025,贵州,2020-02-02,8
9026,贵州,2020-02-03,9
9027,贵州,2020-02-06,12
9028,贵州,2020-02-07,15
9029,贵州,2020-02-08,14
9030,贵州,2020-02-09,18
9031,贵州,2020-02-10,22
9032,贵州,2020-02-11,24
9033,贵州,2020-02-13,27
9034,贵州,2020-02-14,28
9035,贵州,2020-02-15,29
9036,贵州,2020-02-16,27
9037,贵州,2020-02-17,20
9038,贵州,2020-02-18,17
9039,贵州,2020-02-19,16
9040,贵州,2020-02-20,15
9041,贵州,2020-02-21,14
9042,贵州,2020-02-26,13
9043,贵州,2020-03-06,12
9044,贵州,2020-03-07,11
9045,贵州,2020-03-08,8
9046,贵州,2020-03-09,4
9047,贵州,2020-03-10,3
9048,贵州,2020-03-11,1
9049,贵州,2020-03-13,0
9050,四川,2020-01-30,1
9051,四川,2020-02-17,0
9052,新疆,2020-01-30,1
9053,新疆,2020-02-13,0
9054,海南,2020-01-30,1
9055,海南,2020-02-02,3
9056,海南,2020-02-06,4
9057,海南,2020-02-07,5
9058,海南,2020-02-09,6
9059,海南,2020-02-11,7
9060,海南,2020-02-17,6
9061,海南,2020-02-19,5
9062,海南,2020-02-22,4
9063,海南,2020-02-27,3
9064,海南,2020-02-28,1
9065,海南,2020-02-29,0
9066,海南,2020-01-30,1
9067,海南,2020-02-03,3
9068,海南,2020-02-12,1
9069,海南,2020-02-16,0
9070,四川,2020-01-30,1
9071,四川,2020-01-31,7
9072,四川,2020-02-01,9
9073,四川,2020-02-02,10
9074,四川,2020-02-04,11
9075,四川,2020-02-07,11
9076,四川,2020-02-08,12
9077,四川,2020-02-09,8
9078,四川,2020-02-11,5
9079,四川,2020-02-13,4
9080,四川,2020-02-15,3
9081,四川,2020-02-17,5
9082,四川,2020-02-21,3
9083,四川,2020-02-22,0
9084,重庆,2020-01-30,1
9085,重庆,2020-01-31,2
9086,重庆,2020-02-02,4
9087,重庆,2020-02-03,7
9088,重庆,2020-02-04,8
9089,重庆,2020-02-14,9
9090,重庆,2020-02-16,6
9091,重庆,2020-02-17,5
9092,重庆,2020-02-18,4
9093,重庆,2020-02-25,3
9094,重庆,2020-02-28,2
9095,重庆,2020-03-09,1
9096,重庆,2020-03-14,0
9097,内蒙古,2020-01-30,2
9098,内蒙古,2020-02-02,3
9099,内蒙古,2020-02-16,2
9100,内蒙古,2020-02-26,1
9101,内蒙古,2020-03-11,0
9102,上海,2020-01-30,1
9103,上海,2020-01-31,2
9104,上海,2020-02-02,4
9105,上海,2020-02-03,5
9106,上海,2020-02-04,6
9107,上海,2020-02-06,7
9108,上海,2020-02-10,8
9109,上海,2020-02-13,8
9110,上海,2020-02-15,7
9111,上海,2020-02-16,6
9112,上海,2020-02-19,5
9113,上海,2020-02-22,4
9114,上海,2020-02-23,3
9115,上海,2020-02-24,2
9116,上海,2020-02-27,1
9117,上海,2020-02-29,0
9118,辽宁,2020-01-31,1
9119,辽宁,2020-02-06,3
9120,辽宁,2020-02-14,4
9121,辽宁,2020-02-26,3
9122,辽宁,2020-02-29,2
9123,辽宁,2020-03-03,1
9124,辽宁,2020-03-07,0
9125,新疆,2020-01-31,1
9126,新疆,2020-02-01,4
9127,新疆,2020-02-21,3
9128,新疆,2020-02-24,2
9129,新疆,2020-02-28,1
9130,新疆,2020-03-08,0
9131,广东,2020-01-31,3
9132,广东,2020-02-02,4
9133,广东,2020-02-05,5
9134,广东,2020-02-15,4
9135,广东,2020-02-17,3
9136,广东,2020-02-18,1
9137,广东,2020-02-28,0
9138,辽宁,2020-01-31,1
9139,辽宁,2020-02-01,2
9140,辽宁,2020-02-02,3
9141,辽宁,2020-02-03,5
9142,辽宁,2020-02-04,7
9143,辽宁,2020-02-10,8
9144,辽宁,2020-02-16,5
9145,辽宁,2020-02-18,2
9146,辽宁,2020-02-24,0
9147,山西,2020-01-31,2
9148,山西,2020-02-01,3
9149,山西,2020-02-02,6
9150,山西,2020-02-03,7
9151,山西,2020-02-06,8
9152,山西,2020-02-08,6
9153,山西,2020-02-15,7
9154,山西,2020-02-18,8
9155,山西,2020-02-19,7
9156,山西,2020-02-21,6
9157,山西,2020-02-22,5
9158,山西,2020-02-26,3
9159,山西,2020-02-28,2
9160,山西,2020-03-02,1
9161,山西,2020-03-03,0
9162,海南,2020-01-31,1
9163,海南,2020-02-08,2
9164,海南,2020-02-20,0
9165,云南,2020-01-31,1
9166,云南,2020-02-15,0
9167,天津,2020-01-31,1
9168,天津,2020-02-01,2
9169,天津,2020-02-02,3
9170,天津,2020-02-03,4
9171,天津,2020-02-20,3
9172,天津,2020-02-27,2
9173,天津,2020-02-29,1
9174,天津,2020-03-02,0
9175,上海,2020-01-31,2
9176,上海,2020-02-01,3
9177,上海,2020-02-02,4
9178,上海,2020-02-03,6
9179,上海,2020-02-06,7
9180,上海,2020-02-08,8
9181,上海,2020-02-12,11
9182,上海,2020-02-14,10
9183,上海,2020-02-15,9
9184,上海,2020-02-16,8
9185,上海,2020-02-17,7
9186,上海,2020-02-19,6
9187,上海,2020-02-20,5
9188,上海,2020-02-21,4
9189,上海,2020-02-22,3
9190,上海,2020-02-24,2
9191,上海,2020-02-29,1
9192,上海,2020-03-05,0
9193,河北,2020-01-31,1
9194,河北,2020-02-02,2
9195,河北,2020-02-04,3
9196,河北,2020-02-06,5
9197,河北,2020-02-07,7
9198,河北,2020-02-10,9
9199,河北,2020-02-12,8
9200,河北,2020-02-13,7
9201,河北,2020-02-14,8
9202,河北,2020-02-15,7
9203,河北,2020-02-18,6
9204,河北,2020-02-20,5
9205,河北,2020-02-21,3
9206,河北,2020-02-23,1
9207,河北,2020-02-27,0
9208,重庆,2020-01-31,2
9209,重庆,2020-02-11,8
9210,重庆,2020-02-16,7
9211,重庆,2020-02-23,8
9212,重庆,2020-02-25,7
9213,重庆,2020-02-26,6
9214,重庆,2020-03-02,4
9215,重庆,2020-03-05,2
9216,重庆,2020-03-06,1
9217,重庆,2020-03-12,0
9218,山西,2020-01-31,1
9219,山西,2020-02-01,3
9220,山西,2020-02-07,6
9221,山西,2020-02-09,7
9222,山西,2020-02-16,6
9223,山西,2020-02-18,3
9224,山西,2020-02-25,2
9225,山西,2020-02-28,1
9226,山西,2020-03-03,0
9227,贵州,2020-02-01,2
9228,贵州,2020-02-04,3
9229,贵州,2020-02-06,4
9230,贵州,2020-02-16,3
9231,贵州,2020-02-23,1
9232,贵州,2020-02-26,0
9233,天津,2020-02-01,3
9234,天津,2020-02-02,5
9235,天津,2020-02-03,11
9236,天津,2020-02-04,13
9237,天津,2020-02-05,14
9238,天津,2020-02-06,20
9239,天津,2020-02-07,22
9240,天津,2020-02-08,28
9241,天津,2020-02-09,31
9242,天津,2020-02-10,34
9243,天津,2020-02-11,37
9244,天津,2020-02-12,41
9245,天津,2020-02-13,41
9246,天津,2020-02-14,37
9247,天津,2020-02-15,37
9248,天津,2020-02-16,36
9249,天津,2020-02-17,36
9250,天津,2020-02-18,39
9251,天津,2020-02-19,38
9252,天津,2020-02-20,37
9253,天津,2020-02-21,39
9254,天津,2020-02-22,39
9255,天津,2020-02-23,32
9256,天津,2020-02-24,28
9257,天津,2020-02-25,24
9258,天津,2020-02-26,19
9259,天津,2020-02-27,18
9260,天津,2020-02-28,16
9261,天津,2020-02-29,13
9262,天津,2020-03-02,10
9263,天津,2020-03-03,6
9264,天津,2020-03-04,2
9265,天津,2020-03-09,1
9266,天津,2020-03-15,0
9267,上海,2020-02-01,1
9268,上海,2020-02-04,2
9269,上海,2020-02-12,3
9270,上海,2020-02-16,4
9271,上海,2020-02-18,3
9272,上海,2020-02-19,2
9273,上海,2020-02-26,1
9274,上海,2020-03-04,0
9275,天津,2020-02-01,3
9276,天津,2020-02-06,4
9277,天津,2020-02-13,3
9278,天津,2020-02-19,2
9279,天津,2020-02-23,0
9280,北京,2020-02-01,2
9281,北京,2020-02-02,4
9282,北京,2020-02-03,5
9283,北京,2020-02-04,11
9284,北京,2020-02-06,13
9285,北京,2020-02-07,14
9286,北京,2020-02-15,15
9287,北京,2020-02-16,16
